"Land_system_names","Land_use","lon","lat","Landform_sha","BIO9_Mean_Temperature_Driest_Quarter","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.eve","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"medium-intensity forest",42,4688284,2479465,1.02918847354879,1.8333259169154,0.39980967344518,0.418738395435923,0.388926952353066,1.53785233938139,1.58475695249593,1.36114175792712,-0.0364363240109462,1.60062454941512,2.07962539237996,0.503935182891695,1.78449752314945,-0.408075341328193,-0.402503057823058,-0.0494512757732114,0.386319824138994,0.411741479278465,-0.127269978881984,-0.60249719757666,-0.521751687411525,-1.28996255776811,1.04128870676292,-0.156955966768305,-0.465614219824305,-0.384311864883897,1.10540351481126,-0.681293064207708,1.7194987292817,1.13392323308803,0.617503158355249,2.20488491658947,1.34925870980356,-0.486078694843328,0.643905011489769,0.105944664270414,-0.484876376660267,1.64908781604642,-0.886229830986342,0.332276479327003,-0.976511635446856,"low","medium","1","3"
"medium-intensity forest",42,4652284,2478465,0.893955700225132,0.079821996823901,0.238031810517826,-0.00332342440446156,0.565418733262164,1.34853588620933,1.46219508211656,1.18686948221607,0.0850217391570153,1.45784541583978,1.73835332990687,0.386291983566677,1.5502951839382,-1.66692488521253,-0.961255792045261,-0.980371847596894,-0.291850835161195,0.618175011050071,-1.32120998629793,-0.642844347976322,-0.687886689716936,-1.26095837918745,-0.019811355281916,-1.51081970268833,-1.45650635929354,0.843568817626291,-0.551689064292176,-1.27244518407816,-1.24971146265186,0.121936728633829,-2.01586296752106,0.142615647813097,0.540102804956977,-1.86233117756188,-2.01774308176959,1.50638953607881,0.628884258224079,-2.15211540324494,1.92669805497325,-2.29534878295882,-1.65689074032098,"low","medium","1","3"
"medium-intensity forest",42,4654284,2478465,-0.369812759847524,0.277028961335133,0.706077016430222,0.57693460165779,0.864899617434089,1.44270956814166,1.56601174608109,1.2960581587076,0.0854021108929948,1.55961150318691,1.88110164568362,0.495214708408368,1.63194859819421,-1.74532195795882,-1.20692968416851,-0.633092998849808,0.262596168548689,0.956955633439001,-1.11925251471517,-0.339791590805245,0.815070412164934,1.28162460927629,2.00927606044397,0.118790958241016,-0.204833670008112,2.09067904650431,0.154172330864487,-0.270177179923824,-1.24971146265186,-0.408732195127137,0.0853297419960008,-0.339128767286571,-0.183878057564932,0.534526665032448,-0.92354718140231,0.741427366853371,0.0491183515022487,0.299786995608819,-1.70240155016006,-1.07587535656995,-0.761890825874066,"low","medium","1","3"
"medium-intensity forest",42,5222284,2477465,0.00786932715372264,0.296767722578437,1.17952808723912,1.45886621519932,0.664335930251765,-1.22279838944651,-1.2076232423388,-0.850209816253356,-0.670154719393316,-1.40103097281657,-0.925789117321043,-1.06317744550819,-1.0382451363352,0.348768747589594,-0.468923082996779,1.16177321956338,1.55656753699915,0.662452755346268,1.00723838058445,1.512178443837,0.210878665019733,-0.584016918306846,-0.609973331217873,2.12708110062711,0.646908954920259,-1.24994320312498,-0.722991360791889,-0.579790171999093,-0.290348897893553,0.211740986668127,-0.756733205858284,-0.779800100293541,-0.592032931269141,0.194263333902554,1.24464566867389,1.05252754178634,1.28779800107167,-0.271861506267282,-0.505362529863132,1.14069084435586,0.550148977256104,"low","medium","1","3"
"medium-intensity forest",42,4651284,2476465,0.313752457154771,0.162970115541357,0.403258292166508,0.1785056958657,0.706895025394753,1.09047493421031,1.20361989459831,0.826779309473615,0.146713384374887,1.20570923983978,1.39210527085101,0.0940142535319955,1.33248449467731,-1.83144521118211,-1.07681132974908,-0.948848148785528,-0.134929852390463,0.775985759122306,-1.35850807424456,-0.535670936066835,-0.0461821730568866,0.328880936021527,-0.861595772322612,-1.03773062059186,-0.759004160949592,-0.636680559350672,-0.678200588520654,0.689230020122107,-0.945633422394039,0.260494721405878,-0.559753920852556,-0.792721098681184,-0.329452589464963,0.0198184066189911,-0.656625981829235,1.29514705706508,0.909128075270353,-0.491599716693428,-1.65674945371463,-0.622603471487105,0.0776068369659064,"low","medium","1","3"
"medium-intensity forest",42,4651284,2475465,0.309010228275556,0.15468988335743,0.372722367167332,0.131269600458834,0.697040498127763,1.06662543667988,1.18582663810212,0.777843596466807,0.17024333850687,1.18963318320397,1.36235916041564,0.060044853236136,1.3136777536105,-1.88614632937346,-1.1275692153071,-1.00631854986679,-0.190739451920469,0.770206497457237,-1.42203103388312,-0.550634513816812,0.270211349726771,-0.14751279913096,-0.318762377624848,-0.942325675298906,-0.1841638546879,0.08547402033963,0.574612571946243,0.872369383208233,-0.895396721966287,-0.541965779574372,-0.608279723859915,0.078928129580399,-0.0599676400424205,-1.04932105572585,-0.28595987965788,1.29058376618576,1.34623394027503,-0.934651383753942,-1.49622394249253,-0.674025375541346,-0.862607975914193,"low","medium","1","3"
"medium-intensity forest",42,4826284,2474465,0.299569781922053,0.327100132934772,1.03847193717066,1.15971704743173,0.743603847127279,-0.149118965446373,-0.410312189295132,-0.0252033046327526,-0.999055339058675,-0.50920127292595,-0.104171327744681,-0.433100865541505,-0.123096932229222,1.39720070303215,0.74458013065423,0.457490142057708,1.41479367610797,0.582353094727408,0.945639145547083,-0.233880890464293,-0.55434146994933,0.107297268889056,0.825442015464164,-0.790363987215103,2.06119286637115,0.680085857063675,-1.41919348504623,-0.33357723683172,-1.14769626417417,0.126315806294316,-0.173012473021621,1.20942003036197,1.34324974861306,-0.964291592562274,-0.260436523561846,1.30283866263155,0.716508434779948,1.09372135292101,0.449348084656956,-0.720537594490019,-1.81348699085684,"low","medium","1","3"
"medium-intensity forest",42,4651284,2473465,0.120886154350909,0.284150897728886,0.0625334643991754,-0.269764632267853,0.52258072325077,1.07627454842385,1.21046136279092,0.751902480861183,0.219764993737754,1.21690361632193,1.37626134829424,0.0493796237488417,1.32435812336154,-2.05030865890732,-1.12467745161819,-1.2830239128863,-0.589847217475474,0.59221929205091,-1.66788017736165,-0.740033524272501,1.03264317749483,0.131506256406385,0.345620355617302,0.40468410062138,-1.4175574804266,-0.250193893983695,-2.05973584462695,-0.465615132750419,-1.07690938939623,-1.15157582125259,-0.834208657816318,-0.237981324693113,0.550881216656561,-0.725087733607535,0.536991717354664,1.41950189411363,-0.27660697545769,-0.789667735163462,-2.79555197020483,0.021564271661157,-1.26314994380487,"low","medium","1","3"
"extensive perm-crops",31,4456284,2472465,0.653562432855379,0.637584038169526,1.78950061248292,2.04831678842006,1.33238564429177,-0.444547613556172,-0.667704000056986,-0.686750075195937,-0.136277290641505,-0.612916868400862,-0.630984231510437,-0.72457924407088,-0.6189478026709,1.68707460978744,0.731062802439682,0.888378377753115,2.2205091152432,1.02483659597007,1.31511012154042,0.31099133280889,-0.291495586346423,-0.65826837534769,-0.610081084663261,0.140491297658085,0.167399912748901,-0.834091286974803,-0.875873172927867,0.638842476679622,-0.407795562925681,0.472783329855929,1.70614622624275,-0.709327525199201,-1.71163694794469,1.18485396942225,-0.0431102562331838,-0.894427513397282,1.28163135596052,0.541960762549329,-0.891025778358682,0.553856607274883,1.67811062218114,"high","high","1","4"
"medium-intensity forest",42,4651284,2472465,0.055012381424093,0.442480602454397,0.0459177857418246,-0.304953556414179,0.517168698312914,1.05824627142928,1.19870344931201,0.712927500174445,0.242050937395751,1.20620245784938,1.35057905325968,0.0240906588626921,1.30828670153362,-2.13915581808683,-1.18426662564948,-1.33327711517546,-0.640939720226379,0.600255027462605,-1.74637100164836,-0.747893037219833,0.792219668897598,-0.864189649832294,0.656175167380389,0.167667738254394,-1.04803030901937,-0.309334948262674,-0.343411969331053,-0.00869542700049645,-1.18289667239058,-1.13860923136457,-1.14444550734864,1.34874965240795,1.60346702327944,-1.39743895120461,1.64168483645287,1.72478825135109,-0.309043387440521,-0.573322623595875,-0.268741697818717,0.78967027873031,-1.67235453955019,"low","medium","1","3"
"medium-intensity forest",42,5290284,2469465,0.587923883045341,0.153722196165082,0.978013078789457,1.40934013090341,0.35864617478666,-1.08446500565598,-1.24490344851306,-0.724609337702685,-0.926683267614937,-1.30626900588827,-0.844061609226784,-1.05930268203406,-0.818340305718544,0.237705997494742,-0.802043003676014,1.65708881588616,1.45913548924612,0.400357017738035,1.28071192328073,1.32967532408852,0.509854833019392,-0.143393605199201,0.0558553708904252,0.793285215237685,1.07658244221244,-0.220203305701978,-0.534135016249836,-1.63935721636141,0.862081376442555,1.02829769526455,0.457525776413245,0.118005464356994,0.659520329461159,0.154146291332511,1.0005237953657,0.840389451181685,0.197743683296355,0.281607722959524,-0.651367135493385,1.02050545137583,-0.373980923133812,"low","medium","1","3"
"low-intensity forest",41,4452284,2460465,0.388501070407096,0.605290940958368,1.72304539798623,1.98175215758093,1.28673873912399,-0.918929304169557,-1.21315545217708,-0.988428074250501,-0.205279927910338,-1.12548152266121,-0.918754482699167,-1.03625250909872,-1.0136666091029,1.5904496670411,0.635626036142092,0.878486197512712,2.18928855505215,0.998970896805593,1.31409462379554,0.289451157065217,0.0230042765256208,-1.36877094256309,0.964765419756187,0.0535996774364098,0.159913695887864,0.325676566000413,0.515995344789605,0.367274930392732,-1.1565007571268,-1.01392281793934,-0.989647375627654,-0.712473610297333,-0.100054481725175,-0.339920576892511,-0.299943717709635,0.0528418886913148,-0.308634789798061,-0.915085856939173,0.23459496070212,-0.175377361856251,0.00568274999919943,"low","low","0","2"
"medium-intensity forest",42,4650284,2459465,-2.35684635971152,2.03507425270009,1.47269500608276,1.24603504809629,1.65393304915435,0.425375912802417,0.563303830247805,-0.0658916474386868,0.449532680752166,0.630175520207518,0.496975767204375,-0.551737355634635,0.671002813382704,-3.1579897155747,-2.58965827266994,-0.904761921625166,0.725076887989847,1.85989659624861,-1.89702009210138,0.200902295128622,1.27775588675714,-0.234737341123921,0.361137224880413,1.09942518594665,0.685089558650172,-0.908134329641725,0.196300281897847,-0.45461229977845,0.245808504149439,-1.79731774981005,-0.838433593332076,0.917905936338285,1.03794294049758,0.0560581453968152,-0.803761614732179,0.038259733873558,-0.370261205405601,0.822088073040427,-0.328020060322559,-0.726366035539914,-0.425530310509575,"low","medium","1","3"
"forest/shrubs and grassland mosaics",72,4651284,2459465,-0.201550616635286,1.94455917237095,1.1399899837007,0.86633487790011,1.42776350498362,0.620734201201974,0.786231291800224,0.092453446332611,0.471247081450835,0.842856808107167,0.702702100801022,-0.4145120106341,0.861125750949861,-3.21612243924,-2.54879796374043,-1.1000587340496,0.343786507286486,1.63772764426041,-2.05239124706808,-0.00348049646213342,0.883228341182214,0.993880596316291,0.358524755907189,-0.180423320134946,0.816337132235545,-0.390039038501378,-0.82723627828285,0.108251534871833,-1.02208573783359,-1.04238610984864,-1.30855643429683,0.853902734011127,0.895397879327512,-0.511508141381413,-0.606448816724928,0.595422701064249,-0.107158471590739,0.219965352413573,0.376282081242157,-0.693885967095378,-0.466726994104677,"low","none","0","1"
"medium-intensity forest",42,4606284,2455465,1.31514484522747,0.924984227984572,2.24690428392189,2.05208597862151,2.35223692031122,-0.48243553451559,-0.468664826491959,-0.536488914303361,0.0956473148297475,-0.431426756714434,-0.418330921573306,-1.01148414154244,-0.320601422205061,-4.08696005731008,-3.78242667809754,-0.802284803231586,1.37277565380418,2.62361883718039,-2.22235338829454,0.785923794470976,-1.24061712074627,-0.364014260364295,-1.48914366499105,0.952853823223555,0.411063546753525,-0.704029747863825,-1.3226995589537,-0.107942263856797,-0.260743175819021,0.462380391872362,-1.31772958618947,-0.857025464710052,0.626522022788205,-0.950754135988553,-0.894916269002974,0.973347486561003,-0.100387761377055,-1.27364613857483,-0.624108941101055,-0.987129590080154,-0.877278339676938,"low","medium","1","3"
"medium-intensity forest",42,4663284,2455465,0.821007986081886,2.1003484608504,1.73107255927094,1.52879063997411,1.86721985211888,0.936603363927323,1.24473672253356,0.130474519919496,0.733157306288654,1.2574639594584,0.84838258064739,-0.317338966438618,1.22272769739345,-3.55128404696883,-3.09721204631411,-0.852398233106723,0.925923144943378,2.11257623570673,-2.02209437244705,0.393150973244932,0.0771905659819723,-1.07716109159199,0.0650704888220714,-0.150396508827819,1.43373074316258,-1.14406277303635,-1.59069501961668,-1.38912495800602,-0.472932629065414,0.238830772356796,0.433790501648076,-0.434637995150309,-0.0530577011953203,0.114407429132344,1.19653756276164,0.557025268514304,0.454640325253616,-0.324893787714484,0.376896438136947,1.12551675832578,-0.0158588440019827,"low","medium","1","3"
"low-intensity settlement",21,4693284,2443465,-0.737649079245976,2.13785731932966,1.77245656086017,1.69475165246653,1.72855915078558,1.27821236195568,1.41308967447139,0.0552547865629387,0.65675997999188,1.52967750244374,0.913191392190888,-0.27410963664087,1.74916507855871,-2.49381279670975,-2.26076129354868,-0.36999575450291,1.25065525941156,1.83767968932846,-1.18186438694037,0.379987675564972,0.389152651289402,-0.484410700196235,0.473663451614194,1.81740190046097,-0.668973318526626,-0.0413950789278729,0.511044178184038,-2.24650536451129,1.36752623314492,0.811762731751111,0.597999468788428,-0.353855941195935,0.698430968803749,0.843090331824972,0.000400491407170999,1.06892755507491,0.560436499265601,0.657777462305539,-1.08840987213102,-0.190824577183831,-0.647176781149785,"low","low","0","2"
"medium-intensity cropland",62,4635284,2421465,0.265773483565459,2.1979186269619,2.32735388068773,1.965906921103,2.57210471343516,-0.397490554038656,-0.304779893829012,-0.684277838858118,0.370107517038625,-0.26292623534792,-0.423488336093859,-1.16571322312546,0.0217272743337761,-5.06395513711862,-4.92375111525568,-1.28303317956569,1.21517662285313,2.9153971501075,-2.87169554277692,0.860614520738206,-1.26093456125131,0.179605506139244,0.0196370364538093,1.12648830720002,0.251009836681224,1.69042936703269,2.8067373279926,-0.519074065155495,-0.460352096985151,-0.734473803044147,0.398376338183319,-0.601805092391513,-0.459089413054902,0.589018381661728,-1.1115816144197,-0.799738395298734,0.243725048251019,0.00691662429762388,-0.715699078906065,-0.707761891892384,0.727942930703237,"low","medium","1","3"
"medium-intensity forest",42,4757284,2379465,0.991316659622509,1.54161811753234,-0.46269924392545,-0.661979977696021,-0.0882011569659999,1.11813012726099,1.41904321857489,0.0526987987615306,0.560553468590003,1.34285752537198,0.671977083826961,-0.435006475201185,1.70750109743014,0.624203925512636,0.893947341530515,-0.869789473637099,-0.498939659372708,-0.359728503922036,-0.0980522493996994,-1.91041136435431,-0.294832234021362,-0.148214286546113,-1.40457703821815,-1.07499139977128,0.805531937205716,-1.48345167991617,-1.06725713688285,0.218675875792756,-1.24971146265186,0.621512560945437,-0.650415352394552,-0.389704639752593,0.244758730544286,0.289952517491927,0.376240564063735,-1.06656272941055,-1.59057633384587,0.0508238071043182,-0.487319688892817,0.470695644125062,-0.0151269925368086,"low","medium","1","3"
"medium-intensity forest",42,5149284,2376465,0.286091883916645,0.208185324927751,0.85068534474497,1.04619477926039,0.489165622827826,-0.871943320377712,-0.86544575966198,-0.633748641000388,-0.570826865817815,-0.972315863952481,-0.695621942088986,-0.803296956519613,-0.835108289193229,2.17019748055171,1.26151760711714,0.778196787676588,1.27461590422055,0.242300121680351,1.28261133314723,1.22851063659359,-0.199504997183308,-0.710854025983852,1.20445218879222,0.382747302854139,-1.10181495693766,-0.548042341410709,-0.478241748718645,-0.226591875239253,-0.911667655269044,-0.628346441672471,-0.465210779719711,-1.61515291788835,-1.65674195204058,-1.13941552550994,-1.45154344685817,-0.70052727101874,0.642621146111535,-1.70779998820105,1.52077518463814,-1.00902696100642,1.50578013013506,"low","medium","1","3"
"low-intensity grassland",51,3371284,2321465,0.651690461274837,1.92848893045,1.88204619253799,0.871648452618281,2.67104848223767,1.04050676975333,0.958264989008567,0.79123058838469,-0.139740038065537,1.00425177367128,0.781465622993881,-0.186587439152582,1.85391437110426,-1.9817848237686,1.32163227829436,-3.35405069079369,0.444551970096737,2.66393576735737,-3.48704498295835,-0.602152353523198,0.53936559826272,0.862106503377809,-1.01397918061725,0.71231448101073,0.836552993148774,-1.16191569521009,-0.644872152693575,-1.32451774191533,1.61831356219926,0.866586678810217,1.60601053153967,-0.641569994654937,-0.507017825806595,2.36347473884592,2.55845659671772,1.08162992437505,-0.386325451334335,1.82221242419628,-2.16994130279211,2.84487312541802,-0.125369511440846,"low","low","0","2"
